smiles,affinity
O=S(=O)(c1ccccc1-c1ccc(CN2CCC(CCO)CC2)cc1)N1CCCCC1CO,8.96
COC(=O)C1CC(OC2CCCO2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,7.105
COCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(C(=O)N4CCCCC4)CC3(C)C2C1=O,7.23
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C(=O)N3CCCCC3)CC12C,6.85
O=C(NC(NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl)OCc1ccccc1,4.91
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C(=O)c3cccc(O)c3)CC12C,6.96
O=C(Cn1c(=O)c2cccn2c2cc(Br)cnc21)NCCCN1CCN(c2ccc3c(c2)OCO3)CC1,5.62
COc1ccc(CN(CCNC(=O)c2ccc(CNS(=O)(=O)c3ccccc3)cc2)C(C)C)cc1,5.5
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccco3)CC2)cc1,6.58
CCc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)C)ccc3C2)cc1,6.5
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,6.66
CC1(Sc2nc3cc(Cl)c(N4CCN(CCO)CC4)cc3[nH]2)CCCCC1,7.06
OCCN1CCN(c2cc3[nH]c(SC4CCCCC4)nc3cc2Cl)CC1,7.51
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CSc4nncs4)C(C2)N(C)CCC315,5.66
CC(=NNC(=O)C1COc2ccccc2O1)c1ccccn1,5.16
CCCOc1ccc(C(=O)NNC(=S)NC(=O)CC)cc1,5.1
COc1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,4.994999999999999
O=C(NN=Cc1ccccn1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,5.43
CCCN(CCC)CC(O)Cn1cc(C=CC(=O)c2cccs2)c2ccccc21,5.165
C=Cc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccccc4)C(C2)N(C)CCC315,8.905000000000001
COc1ccc2c3c1OC1C4(OC)CCC5(CC4COc4ccc(-n6ccnc6)cc4)C(C2)N(CC2CC2)CCC315,6.38
O=S1(=O)Nc2c(ccc3cccnc23)-c2ccccc21,5.89
O=[N+]([O-])c1cc(Cl)c(O)c2ncccc12,5.17
CC(CCc1ccc(O)cc1)NCCc1ccccc1,5.18
COC(=O)C1CC(SC(=O)c2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.85
CN1CC2Oc3c(O)cccc3C23CCCC1C3,5.32
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C12CCC1C3C(CN1c1ccccc1)C2,8.35
NC(=O)c1cc(S(=O)(=O)NC2CCN(Cc3ccccc3)CC2)cs1,5.01
Cc1nc(O)cc(C2CCN(Cc3ccc(C4CCCC4)s3)CC2)n1,5.09
Cc1cccc(C(O)CNC(C)Cn2cc(Br)cn2)c1,5.19
c1ccc(CN2CCC(Nc3nc4ccccc4o3)C2)cc1,5.585
Oc1ccc(CCC2CCCCN2Cc2ccc(Cl)o2)cc1,6.3
O=C1NCC(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC1Cc1c[nH]c2ccccc12,6.57
O=C(Cn1c(=O)c2cccn2c2ccc(F)cc21)NCCCN1CCN(c2ccc(F)cc2)CC1,4.84
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,4.640000000000001
CCC(C)C(N)C(=O)NCC1CC23CCC1(OC)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5,10.05
COc1ccc2c3c1OC1C4(OC)CCC5(CC4C(NC(C)C(N)=O)c4ccccc4)C(C2)N(CC2CC2)CCC315,7.17
O=C(O)CC1(CC(=O)O)CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,5.47
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C(C)CC)cc2)cc1,6.09
CN1CCC23CC(=O)CCC2(O)C1Cc1ccc(C(=O)NCCc2ccc(-c4cnc(O)nc4O)cc2)c(O)c13,6.445
O=C(Cn1c(=O)c2cccn2c2cccnc21)NCCCN1CCN(Cc2ccccc2)CC1,4.96
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)Cc3ccccc3)cc2)cc1,4.96
CCCCN(Cc1ccccc1)CC(O)CN1CN(c2ccc(F)cc2)C2(CCN(CC3CCCCCCC3)CC2)C1=O,6.62
COc1ccc(CCNCC(O)CN2CN(c3ccc(F)cc3)C3(CCN(CC4CCCCCCC4)CC3)C2=O)cc1OC,6.7
COCCOCCOC1C=CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,4.525
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccoc3)CC12C,8.19
O=c1c(N2CCc3ccccc32)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,6.43
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3C#CCCCO)CC12C,6.05
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccccc3N)CC12C,6.37
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3coc(C(F)(F)F)c3)CC12C,8.51
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3C(F)(F)F)CC12C,7.51
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3C#N)CC12C,8.03
NC(=O)c1cccc(SC2CC3CCC(C2)N3Cc2ccccc2)c1,6.47
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C2C(N(C)C)CCCC21,9.0
CCC(=O)N1CC2C(N3CCCC3)CCC1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,6.335
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C3(O)C(OC)OC(OC)C3O)CC12C,5.9
CC1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccncc5)cc4)cc3C1(C)CCN2CC1CC1,8.52
CC(C)(C)C1(C)OC(c2ccccc2)OC23CCC4(CC21)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)C3O5,8.34
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CN(Cc4ccccc4)S(C)(=O)=O)C(C2)N(CC2CC2)CCC315,8.23
COC(=O)C(CCOC(C)=O)C1(C)CCC2C(=O)OC(c3ccoc3)CC2(C)C1C(=O)OC,7.89
Cc1ccc(C=CC(=O)N(C)C2CCC3(O)C4C(O)c5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)cc1,10.31
O=C(OC12Cc3cc(-c4ccc(Cl)cc4)cnc3C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccccc1,6.93
Oc1cccc(C(O)CNCc2ccc(Cl)cc2Cl)c1,6.64
O=C(C#Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,4.9
Fc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)c(C(F)(F)F)c1,5.5
Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,5.535
COc1ccc(N=Nc2ccc(O)c3ncccc23)cc1,5.25
Cc1cc(C)c(S(=O)(=O)NCc2ccc(C(=O)NCCN3Cc4ccccc4C3)cc2)c(C)c1,5.3
N#CC(C#N)=C1C=CC=CN1C(=Cc1ccco1)C(=O)c1ccc(Br)cc1,5.08
COc1cccc(Cn2ccnc2C2(c3ccccc3)CCN(C(=O)Nc3ccccc3)CC2)c1,5.69
O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(F)cc2)CC1,5.67
O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2cccc(F)c2)CC1,5.73
COc1ccc(-c2ccc(CCNC(=O)c3ccc4c(c3)C3(C)CCN(CC5CC5)C(C4)C3C)cc2)cc1OC,8.705
COC12CCC3(CC1C(O)C1CCCCC1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,10.05
O=C(NC(NC(=S)Nc1ccc(Cl)cc1Cl)C(Cl)(Cl)Cl)OCc1ccccc1,5.869999999999999
O=C(Cc1csc2ccc(Cl)cc12)N1CCN(c2ccccc2)CC1CN1CCCC1,8.7
CN(CC(=O)N1CCCCC1CN1CCCC1)c1ccc(Cl)c(Cl)c1,8.52
CCC(O)(CC)c1ccc(C2(c3cccc(C(N)=O)c3)CCN(CC3CC3)CC2)cc1,7.1
CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(CC3CC3)C2)cc1,7.62
CCCNC1CCc2ccc(O)cc2C1(C)C,6.6
NC(=O)c1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,8.915
Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,8.0
COc1ccc2c3c1OC1C4(OC)C=CC5(C(c6cccc([N+](=O)[O-])c6)C4)C(C2)N(C)CCC315,7.66
CCC1C(=O)N(C2CCN(CCCc3ccccc3)CC2)c2ccccc21,6.33
Oc1ccc2c(c1)C1(CCCc3ccccc3)CCN(CCc3ccccc3F)CC1O2,6.8
O=C1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC2CC2)C1,8.66
NC(=O)c1ccc2c(c1O)C13CCN(CC4CCC4)C(C2)C1(O)CCC(=O)C3,9.57
CC1(N2CCC(n3c(-c4cccc(OCCO)c4)nc4ccccc43)CC2)CCCCCCC1,7.345000000000001
COC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,6.28
FC(F)(F)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,5.7
CC(NC(=O)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O)C(=O)O,6.76
O=C(O)c1nc2ccccc2n(C2CC3CCC(C2)N3C23CCC(CC2)C3)c1=O,5.41
CC1(C)C2CCC(CCN3C4CCC3CC(n3c(=O)c(C(=O)O)nc5ccccc53)C4)C1C2,7.2
O=C(C=CC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,10.1
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C3=CC4OC3c3ccccc34)CC12C,6.1
CC(C)C1CCC(N2CCC(n3c(=O)c(=O)[nH]c4ccccc43)CC2)CC1,6.06
O=C(NC(Cc1c[nH]cn1)C(=O)O)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O,6.89
O=C(O)c1ccc(CNC(=O)c2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)cc1,6.04
c1cc2c(cc1CNc1ccc3c(c1)C14CCCCC1C(C3)N(CC1CC1)CC4)OCO2,9.695
COc1ccc(CNc2ccc3c(c2)C24CCCCC2C(C3)N(CC2CCC2)CC4)cc1,7.824999999999999
COc1ccccc1CNc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,8.66
O=C(C=Cc1ccc(Cl)cc1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,8.85
NC(Cc1ccc2cccc(O)c2c1)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,5.6
Cc1ccc(-n2[nH]c(C)c(C=Nc3ccc(Cl)c4cccnc34)c2=O)cc1,5.41
CN1CCN(C(=O)N2CCC(c3ccccc3)(c3nccn3Cc3ccccc3)CC2)CC1,6.07
CC(C)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)NC(=O)C1Cc2ccc(O)cc2CS1,8.22
COc1cccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)c1,4.984999999999999
CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(OC)cc2)cc1)Cc1ccccc1,4.88
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccc(OC)cc3)C(C)C)cc2)cc1,6.32
CCN(CC)CCn1c(NC(=O)c2ccc(C(F)(F)F)cc2)nc2ccccc21,4.58
CCC(C)(C(=O)NC1CCCCC1)N(Cc1cccs1)C(=O)c1ccccn1,7.22
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,9.8
O=S(=O)(Nc1cccc2ncccc12)c1cccs1,5.58
O=C(NN=Cc1ccccn1)c1ccccc1O,4.9
Cc1ccc(Nc2cc(C)nn2-c2nc(C)cc(O)n2)cc1,6.13
O=C(Nc1nc2ccc(F)cc2s1)c1ccccn1,5.34
COc1ccc(-c2nnc(NC(=O)c3ccc(F)cc3)o2)cc1,4.97
COc1ccc(C)c(-n2c(=O)n(Cc3ccccc3)c(=O)c3[nH]cnc32)c1,5.17
O=C(Cn1ncc(Cl)c(Cl)c1=O)N1CCc2ccccc21,5.404999999999999
CCc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,5.0
O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,5.02
CCC(C)(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)c1ccccn1,4.99
N#Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,5.390000000000001
CCc1nc2sc3c(Cl)ncnc3c2c2c1CCCC2,5.27
O=C1CCC2=C(C3Oc4c(O)ccc5c4C34CCN(CC3CC3)C(C5)C4(O)C2)N1CC1CCCCC1,9.48
Ic1ccc(CNc2ccc3c(c2)C24CCCCC2C(C3)N(CC2CC2)CC4)cc1,9.1
COc1ccc(Nc2ccc3c(c2)C24CCCCC2C(C3)N(CC2CC2)CC4)cc1,10.52
COc1ccc(Nc2ccc3c(c2)C24CCCCC2C(C3)N(CC2CCC2)CC4)cc1,9.23
O=C(O)CN1CCCC1Cc1nc2ccccc2n1C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,6.525
Cc1c(CNC2CCC(F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,5.01
CN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1)Cc1ccccc1,4.72
CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1)Cc1ccccc1,5.115
CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],5.09
CC(=NNC(=O)c1ccc(Cl)cc1)c1ccccn1,5.97
NC(=S)NN=Cc1ncc(C(F)(F)F)cc1Cl,4.65
CC1=CC(=NNC(=S)Nc2cccnc2)CC(C)(C)C1,5.02
CC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],5.035
COc1ccc(NC(=O)C(Cl)=C(Cl)[S+]([O-])Cc2ccc(C)cc2)cn1,5.375
CCOc1ccc2nc(N3C(=O)CNC3=S)sc2c1,4.79
C=C1CCC2(O)C3Cc4ccc(C(N)=O)c5c4C2(CCN3CC2CC2)C1O5,8.68
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCCc2ccc(CC3CCCCC3)cc21,7.08
N#Cc1cccc(S(=O)(=O)N2CCN(C(=O)Cn3c(=O)oc4ccc(Cl)cc43)C(CN3CCCC3)C2)c1,6.2
CN1CCC23c4c5ccc(O)c4OC2C2=C(CCC(=O)N2Cc2ccccc2)CC3(O)C1C5,8.7
COc1cccc(N2CCN(C(=O)CN(C)c3ccc(Cl)c(Cl)c3)C(CN3CCCC3)C2)c1,8.49
O=S(=O)(c1ccccc1-c1ccc(CN2CCC(CCO)CC2)c(F)c1)N1CCCCC1,8.06
CC(C)CNCc1ccc(-c2cccnc2S(=O)(=O)N2CCCC2)cc1,7.27
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccc(C)cc3)CC2)cc1,6.14
Cc1ccc(CN(CCNC(=O)c2ccc(CNS(=O)(=O)c3ccc(C)cc3)cc2)C(C)C)cc1,6.27
Cc1cccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C(C)C)cc2)c1,5.845
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccc(Br)cc3)C(C)C)cc2)cc1,5.365
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccc(Br)cc3)C(C)C)cc2)cc1,6.1850000000000005
c1ccc2c(c1)nc(-c1cc[nH]n1)n2C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,7.29
Cc1ccnc2c1n1cccc1c(=O)n2CC(=O)NCCCN1CCN(c2ccc(Cl)cc2)CC1,6.44
C=CCN(CC=C)C1CCc2ccc(O)cc2C1(C)C,7.25
CC1(C)c2cc(O)ccc2CCC1NCC=Cc1ccccc1,7.08
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(CC)Cc3ccccc3)cc2)cc1,5.27
O=S(=O)(c1ccccc1-c1ccc(CNC2CCOCC2)cc1)N1CCC(F)(F)C1,7.48
COCC(C)NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,8.07
Cc1cc2ncc(=O)n(CC(=O)N3CCCC(c4ccccc4)C3CN3CCCC3)c2cc1C,5.2
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,6.3
COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,5.0
CCCNc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,8.8
O=C(Nc1ccc(F)cc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,6.83
Cc1cc(N)c2cc(NC(=O)c3ccccc3COc3ccc(CNCCCCCN)cc3)ccc2n1,5.67
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,5.89
CN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,6.0
O=C1C(c2ccc(Cl)cc2)CC=CCN1C(CN1CCCC1)c1ccccc1,8.08
Cc1cc(NN=Cc2ccccc2[N+](=O)[O-])nc(-n2nc(C)cc2C)n1,4.96
O=C(O)c1ccc(S(=O)(=O)N2CCN(C(=O)Cn3c(=O)oc4ccc(Cl)cc43)C(CN3CCCC3)C2)cc1O,5.1
COc1ccc(Br)cc1S(=O)(=O)N1CCN(C(=O)Cn2c(=O)oc3ccc(Cl)cc32)C(CN2CCCC2)C1,6.1
CCOc1cc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O,4.63
COC(=O)C1CC(NS(=O)(=O)c2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.85
COC(=O)C1CC(OC(=O)C2CCCCC2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.7
Cc1cc(C(N)=O)ccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.33
COc1ccc(CN2CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)C3C(N4CCCC4)CCCC32)cc1,7.58
COc1ccc2c3c1OC1C(=O)C=CC4(NC(=O)C=Cc5ccc([N+](=O)[O-])cc5)C(C2)N(C)CCC314,7.17
CNC(=O)NCc1ccc(CC(=O)N(C)C(CN2CCCC2)c2ccccc2)cc1,7.3100000000000005
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(Cc2ccccc2)C2CCCC(N3CCC(O)C3)C21,7.19
CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C2C1CCCC2N1CCC(O)C1,7.1
CN(C(=O)c1cc2ccccc2o1)C(CN1CCC(O)C1)c1ccccc1,6.31
CCN(CC)C(=O)c1ccc(N(c2cccc(CN)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.53
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)O)C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(N)=O,7.38
CC(C)CC(NC(=O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)O)C(N)=O,7.875
OC1(c2cccc(C(F)(F)F)c2)CCN(CC2CCCCCCC2)CC1,5.37
Oc1ccc2c(c1)C13CCN(Cc4ccccc4)CC1(C2)Cc1cc2ccccc2nc1C3,6.23
CC(C)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)NC(=O)C1Cc2ccc(O)cc2CN1C,9.405000000000001
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccc(C)cc3)C(C)C)cc2)cc1,6.445
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(Cc3cccc4ccccc34)cc21,7.77
COC(=O)C1CC(OC(=O)c2ccccc2OC)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,6.64
COC(=O)C1CC(NC(=O)c2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.13
COC(=O)C1CC(OC(=O)c2cccc3ccccc23)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,6.39
CCCNC(=NCC1CC1)Nc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,8.62
CC1CC2CC(C1)CC(N1C3CCCC1CC(n1c(=O)c(N4CC(C(=O)O)C4)nc4ccccc41)C3)C2,6.95
CCCCNC(=O)NCCc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,8.2
CCNC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC,8.31
CCCCCCC(=O)NC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,6.39
Cc1cc(N)c2cc(NC(=O)c3ccccc3COc3ccc(CNCCCCCCCN)cc3)ccc2n1,6.0
O=C(O)C1(O)CCN(c2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)CC1,6.06
CN1CCC23c4c5ccc(O)c4OC2c2[nH]c4ccccc4c2CC3(NCCCc2ccccc2)C1C5,7.84
CCOc1ccc(C(=O)NC2CC3CCCC(C2)N3Cc2ccccc2)cc1,4.975
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCOCC2C)cc1,8.46
COc1cccc2c1C(c1ccccc1)=NCC(CCNC(=O)c1cccs1)N2C,8.42
CC(c1ccccc1)N1CCC1C(N)c1cccc(Cl)c1,5.39
NC(c1cccc(C(F)(F)F)c1)C1CCN1C(c1ccccc1)c1ccccc1,5.79
CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,5.88
Fc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c(F)c1F,5.215
CN1CCC23CCCCC2C1Cc1cc2c(cc13)OCN(Cc1ccccc1)C2,6.51
O=C(CCCCC(=O)NCc1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3)NCc1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.52
O=[N+]([O-])c1c(Nc2ccccc2O)cc(Cl)c2nonc12,5.24
COc1ccccc1N=c1scc(-c2ccc3c(c2)NC(=O)CO3)n1CC1CCCO1,5.26
COc1ccc(N2CCN(CCCNC(=O)C(=O)c3c(C)n(C)c4ccccc34)CC2)cc1,4.975
CN(C(=O)CC(=O)Nc1nccs1)C(CN1CCC(O)C1)c1ccccc1,9.28
O=C(C=Cc1ccccc1)NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,10.145
CC(C)C1CCC(N2CCC(O)(c3cccc(C(F)(F)F)c3)CC2)CC1,5.38
CSCCC(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CO)C(C)(C)C)C(C)C)C(C)O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)C(C)O,8.63
CCNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,7.27
CC1(C)CCC(N2CCC3(CC2)C(=O)N(CCO)CN3c2ccccc2)c2ccccc21,6.18
CN1CCC23Cc4[nH]c5ccccc5c4CC2(Cc2ccc(O)cc23)C1,5.92
CNc1cc(Cl)c2nonc2c1[N+](=O)[O-],5.300000000000001
O=C(NNC(=O)C(c1ccccc1)c1ccccc1)c1ccccn1,4.76
O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1cccnc1,7.32
COc1cc2c(cc1OC)C1(CCCC1)CNC2c1cccc([N+](=O)[O-])c1,5.28
O=C(NC(NC(=S)Nc1c(Cl)cccc1Cl)C(Cl)(Cl)Cl)OCc1ccccc1,5.815
COc1cc(C=C2SC(=S)N(c3c(C)n(C)n(-c4ccccc4)c3=O)C2=O)ccc1O,4.9
Fc1cc(F)cc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c1,4.895
CC(C)N(C)S(=O)(=O)c1ccccc1-c1ccc(CNC2CCCC2)cc1,8.12
O=C(NCCC1CN=C(c2ccccc2)c2ccccc2N1)c1ccccc1,9.6
C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)CC1C,5.45
Oc1ccc2c3c1OC1c4[nH]cc(-c5ccccc5)c4CC4(O)C(C2)N(CC2CC2)CCC314,7.35
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccsc3)CC2)cc1,6.3
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccoc3)CC2)cc1,6.92
OCCCCCCCCCCC(O)c1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.58
CCCCCCCCCC(O)c1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.58
CNC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N(C)C(CCCN=C(N)N)C(=O)NC(CC(C)C)C(N)=O,8.64
COc1cccc2c1OC1CCCC3CN(CCc4ccccc4)CCC231,5.835000000000001
